Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
520.678265125,0,0,1,0,0,1,1,1
520.679551292,0,0,0,0,0,1,1,1
520.679556333,0,0,0,1,0,1,1,1
520.679714333,0,0,0,0,0,1,1,1
520.679720375,0,0,0,0,1,1,1,1
520.679815958,0,0,0,0,0,1,1,1
520.679822000,0,0,0,0,1,1,1,1
520.679844167,0,0,0,0,0,1,1,1
520.679873333,0,1,0,0,0,1,1,1
520.679974958,0,0,0,0,0,1,1,1
520.680013208,0,0,1,0,0,1,1,1
520.681299333,0,0,0,0,0,1,1,1
520.681304375,0,0,0,1,0,1,1,1
520.681460333,0,0,0,0,0,1,1,1
520.681466375,0,0,0,0,1,1,1,1
520.681562000,0,0,0,0,0,1,1,1
520.681568042,0,0,0,0,1,1,1,1
520.681590167,0,0,0,0,0,1,1,1
520.681619333,0,1,0,0,0,1,1,1
520.681721000,0,0,0,0,0,1,1,1
520.681759250,0,0,1,0,0,1,1,1
520.683045417,0,0,0,0,0,1,1,1
520.683050458,0,0,0,1,0,1,1,1
520.683208458,0,0,0,0,0,1,1,1
520.683214500,0,0,0,0,1,1,1,1
520.683310125,0,0,0,0,0,1,1,1
520.683316167,0,0,0,0,1,1,1,1
520.683338292,0,0,0,0,0,1,1,1
520.683367500,0,1,0,0,0,1,1,1
520.683469125,0,0,0,0,0,1,1,1
520.683507375,0,0,1,0,0,1,1,1
520.684793500,0,0,0,0,0,1,1,1
520.684798542,0,0,0,1,0,1,1,1
520.684954542,0,0,0,0,0,1,1,1
520.684960583,0,0,0,0,1,1,1,1
520.685056167,0,0,0,0,0,1,1,1
520.685062208,0,0,0,0,1,1,1,1
520.685084333,0,0,0,0,0,1,1,1
520.685113542,0,1,0,0,0,1,1,1
520.685215167,0,0,0,0,0,1,1,1
520.685253417,0,0,1,0,0,1,1,1
520.686539583,0,0,0,0,0,1,1,1
520.686544625,0,0,0,1,0,1,1,1
520.686702625,0,0,0,0,0,1,1,1
520.686708667,0,0,0,0,1,1,1,1
520.686804250,0,0,0,0,0,1,1,1
520.686810292,0,0,0,0,1,1,1,1
520.686832458,0,0,0,0,0,1,1,1
520.686861625,0,1,0,0,0,1,1,1
520.686963250,0,0,0,0,0,1,1,1
520.687001500,0,0,1,0,0,1,1,1
520.688287625,0,0,0,0,0,1,1,1
520.688292667,0,0,0,1,0,1,1,1
520.688448667,0,0,0,0,0,1,1,1
520.688454708,0,0,0,0,1,1,1,1
520.688550292,0,0,0,0,0,1,1,1
520.688556333,0,0,0,0,1,1,1,1
520.688578500,0,0,0,0,0,1,1,1
520.688607667,0,1,0,0,0,1,1,1
520.688709333,0,0,0,0,0,1,1,1
520.688747583,0,0,1,0,0,1,1,1
520.690033750,0,0,0,0,0,1,1,1
520.690038750,0,0,0,1,0,1,1,1
520.690196750,0,0,0,0,0,1,1,1
520.690202792,0,0,0,0,1,1,1,1
520.690298375,0,0,0,0,0,1,1,1
520.690304417,0,0,0,0,1,1,1,1
520.690326583,0,0,0,0,0,1,1,1
520.690355750,0,1,0,0,0,1,1,1
520.690457417,0,0,0,0,0,1,1,1
520.690495625,0,0,1,0,0,1,1,1
520.691781750,0,0,0,0,0,1,1,1
520.691786792,0,0,0,1,0,1,1,1
520.691942750,0,0,0,0,0,1,1,1
520.691948792,0,0,0,0,1,1,1,1
520.692044417,0,0,0,0,0,1,1,1
520.692050458,0,0,0,0,1,1,1,1
520.692072583,0,0,0,0,0,1,1,1
520.692101750,0,1,0,0,0,1,1,1
520.692203417,0,0,0,0,0,1,1,1
520.692241667,0,0,1,0,0,1,1,1
520.693527792,0,0,0,0,0,1,1,1
520.693532833,0,0,0,1,0,1,1,1
520.693690833,0,0,0,0,0,1,1,1
520.693696875,0,0,0,0,1,1,1,1
520.693792500,0,0,0,0,0,1,1,1
520.693798542,0,0,0,0,1,1,1,1
520.693820667,0,0,0,0,0,1,1,1
520.693849833,0,1,0,0,0,1,1,1
520.693951500,0,0,0,0,0,1,1,1
520.693989708,0,0,1,0,0,1,1,1
520.695275833,0,0,0,0,0,1,1,1
520.695280875,0,0,0,1,0,1,1,1
520.695436833,0,0,0,0,0,1,1,1
520.695442875,0,0,0,0,1,1,1,1
520.695538500,0,0,0,0,0,1,1,1
520.695544542,0,0,0,0,1,1,1,1
520.695566667,0,0,0,0,0,1,1,1
520.695595833,0,1,0,0,0,1,1,1
520.695697500,0,0,0,0,0,1,1,1
520.695735708,0,0,1,0,0,1,1,1
520.697021875,0,0,0,0,0,1,1,1
520.697026917,0,0,0,1,0,1,1,1
520.697184917,0,0,0,0,0,1,1,1
520.697190958,0,0,0,0,1,1,1,1
520.697286583,0,0,0,0,0,1,1,1
520.697292625,0,0,0,0,1,1,1,1
520.697314750,0,0,0,0,0,1,1,1
520.697343958,0,1,0,0,0,1,1,1
520.697445583,0,0,0,0,0,1,1,1
520.697483833,0,0,1,0,0,1,1,1
520.698770000,0,0,0,0,0,1,1,1
520.698775042,0,0,0,1,0,1,1,1
520.698931000,0,0,0,0,0,1,1,1
520.698937042,0,0,0,0,1,1,1,1
520.699032667,0,0,0,0,0,1,1,1
520.699038708,0,0,0,0,1,1,1,1
520.699060833,0,0,0,0,0,1,1,1
520.699090000,0,1,0,0,0,1,1,1
520.699191667,0,0,0,0,0,1,1,1
520.699229917,0,0,1,0,0,1,1,1
520.700516000,0,0,0,0,0,1,1,1
520.700521042,0,0,0,1,0,1,1,1
520.700679042,0,0,0,0,0,1,1,1
520.700685083,0,0,0,0,1,1,1,1
520.700780708,0,0,0,0,0,1,1,1
520.700786708,0,0,0,0,1,1,1,1
520.700808875,0,0,0,0,0,1,1,1
520.700838042,0,1,0,0,0,1,1,1
520.700939708,0,0,0,0,0,1,1,1
520.700977917,0,0,1,0,0,1,1,1
520.702264083,0,0,0,0,0,1,1,1
520.702269125,0,0,0,1,0,1,1,1
520.702425125,0,0,0,0,0,1,1,1
520.702431167,0,0,0,0,1,1,1,1
520.702526750,0,0,0,0,0,1,1,1
520.702532792,0,0,0,0,1,1,1,1
520.702554917,0,0,0,0,0,1,1,1
520.702584125,0,1,0,0,0,1,1,1
520.702685750,0,0,0,0,0,1,1,1
520.702724000,0,0,1,0,0,1,1,1
520.704010167,0,0,0,0,0,1,1,1
520.704015167,0,0,0,1,0,1,1,1
520.704173167,0,0,0,0,0,1,1,1
520.704179208,0,0,0,0,1,1,1,1
520.704274833,0,0,0,0,0,1,1,1
520.704280833,0,0,0,0,1,1,1,1
520.704303000,0,0,0,0,0,1,1,1
520.704332167,0,1,0,0,0,1,1,1
520.704433833,0,0,0,0,0,1,1,1
520.704472083,0,0,1,0,0,1,1,1
520.705758167,0,0,0,0,0,1,1,1
520.705763208,0,0,0,1,0,1,1,1
520.705921208,0,0,0,0,0,1,1,1
520.705927250,0,0,0,0,1,1,1,1
520.706022875,0,0,0,0,0,1,1,1
520.706028917,0,0,0,0,1,1,1,1
520.706051042,0,0,0,0,0,1,1,1
520.706080208,0,1,0,0,0,1,1,1
520.706181875,0,0,0,0,0,1,1,1
520.706220125,0,0,1,0,0,1,1,1
520.707506250,0,0,0,0,0,1,1,1
520.707511292,0,0,0,1,0,1,1,1
520.707635083,0,0,0,0,0,1,1,1
520.707641083,0,0,0,0,1,1,1,1
520.707736708,0,0,0,0,0,1,1,1
520.707742750,0,0,0,0,1,1,1,1
520.707764875,0,0,0,0,0,1,1,1
520.707794083,0,1,0,0,0,1,1,1
520.707895708,0,0,0,0,0,1,1,1
520.707933958,0,0,1,0,0,1,1,1
520.709220083,0,0,0,0,0,1,1,1
520.709225125,0,0,0,1,0,1,1,1
520.709381083,0,0,0,0,0,1,1,1
520.709387125,0,0,0,0,1,1,1,1
520.709482708,0,0,0,0,0,1,1,1
520.709488750,0,0,0,0,1,1,1,1
520.709510917,0,0,0,0,0,1,1,1
520.709540083,0,1,0,0,0,1,1,1
520.709641708,0,0,0,0,0,1,1,1
520.709679958,0,0,1,0,0,1,1,1
520.710966042,0,0,0,0,0,1,1,1
520.710971083,0,0,0,1,0,1,1,1
520.711129083,0,0,0,0,0,1,1,1
520.711135083,0,0,0,0,1,1,1,1
520.711230708,0,0,0,0,0,1,1,1
520.711236750,0,0,0,0,1,1,1,1
520.711258875,0,0,0,0,0,1,1,1
520.711288083,0,1,0,0,0,1,1,1
520.711389708,0,0,0,0,0,1,1,1
520.711427958,0,0,1,0,0,1,1,1
520.712714083,0,0,0,0,0,1,1,1
520.712719125,0,0,0,1,0,1,1,1
520.712875083,0,0,0,0,0,1,1,1
520.712881125,0,0,0,0,1,1,1,1
520.712976750,0,0,0,0,0,1,1,1
520.712982792,0,0,0,0,1,1,1,1
520.713004917,0,0,0,0,0,1,1,1
520.713034083,0,1,0,0,0,1,1,1
520.713135750,0,0,0,0,0,1,1,1
520.713174000,0,0,1,0,0,1,1,1
520.714460125,0,0,0,0,0,1,1,1
520.714465167,0,0,0,1,0,1,1,1
520.714623167,0,0,0,0,0,1,1,1
520.714629208,0,0,0,0,1,1,1,1
520.714724792,0,0,0,0,0,1,1,1
520.714730833,0,0,0,0,1,1,1,1
520.714753000,0,0,0,0,0,1,1,1
520.714782167,0,1,0,0,0,1,1,1
520.714883792,0,0,0,0,0,1,1,1
520.714922042,0,0,1,0,0,1,1,1
520.716208167,0,0,0,0,0,1,1,1
520.716213167,0,0,0,1,0,1,1,1
520.716369167,0,0,0,0,0,1,1,1
520.716375208,0,0,0,0,1,1,1,1
520.716470792,0,0,0,0,0,1,1,1
520.716476833,0,0,0,0,1,1,1,1
520.716499000,0,0,0,0,0,1,1,1
520.716528167,0,1,0,0,0,1,1,1
520.716629833,0,0,0,0,0,1,1,1
520.716668042,0,0,1,0,0,1,1,1
520.717954208,0,0,0,0,0,1,1,1
520.717959250,0,0,0,1,0,1,1,1
520.718117250,0,0,0,0,0,1,1,1
520.718123250,0,0,0,0,1,1,1,1
520.718218875,0,0,0,0,0,1,1,1
520.718224917,0,0,0,0,1,1,1,1
520.718247042,0,0,0,0,0,1,1,1
520.718276250,0,1,0,0,0,1,1,1
520.718377875,0,0,0,0,0,1,1,1
520.718416125,0,0,1,0,0,1,1,1
520.719702292,0,0,0,0,0,1,1,1
520.719707333,0,0,0,1,0,1,1,1
520.719863292,0,0,0,0,0,1,1,1
520.719869333,0,0,0,0,1,1,1,1
520.719964958,0,0,0,0,0,1,1,1
520.719971000,0,0,0,0,1,1,1,1
520.719993125,0,0,0,0,0,1,1,1
520.720022333,0,1,0,0,0,1,1,1
520.720123958,0,0,0,0,0,1,1,1
520.720162208,0,0,1,0,0,1,1,1
520.721448333,0,0,0,0,0,1,1,1
520.721453375,0,0,0,1,0,1,1,1
520.721611375,0,0,0,0,0,1,1,1
520.721617417,0,0,0,0,1,1,1,1
520.721713042,0,0,0,0,0,1,1,1
520.721719083,0,0,0,0,1,1,1,1
520.721741208,0,0,0,0,0,1,1,1
520.721770375,0,1,0,0,0,1,1,1
520.721872042,0,0,0,0,0,1,1,1
520.721910292,0,0,1,0,0,1,1,1
520.723196417,0,0,0,0,0,1,1,1
520.723201417,0,0,0,1,0,1,1,1
520.723357417,0,0,0,0,0,1,1,1
520.723363458,0,0,0,0,1,1,1,1
520.723459083,0,0,0,0,0,1,1,1
520.723465125,0,0,0,0,1,1,1,1
520.723487250,0,0,0,0,0,1,1,1
520.723516417,0,1,0,0,0,1,1,1
520.723618083,0,0,0,0,0,1,1,1
520.723656292,0,0,1,0,0,1,1,1
520.724942458,0,0,0,0,0,1,1,1
520.724947500,0,0,0,1,0,1,1,1
520.725105500,0,0,0,0,0,1,1,1
520.725111542,0,0,0,0,1,1,1,1
520.725207125,0,0,0,0,0,1,1,1
520.725213167,0,0,0,0,1,1,1,1
520.725235333,0,0,0,0,0,1,1,1
520.725264500,0,1,0,0,0,1,1,1
520.725366125,0,0,0,0,0,1,1,1
520.725404375,0,0,1,0,0,1,1,1
520.726690542,0,0,0,0,0,1,1,1
520.726695583,0,0,0,1,0,1,1,1
520.726851542,0,0,0,0,0,1,1,1
520.726857583,0,0,0,0,1,1,1,1
520.726953208,0,0,0,0,0,1,1,1
520.726959250,0,0,0,0,1,1,1,1
520.726981375,0,0,0,0,0,1,1,1
520.727010542,0,1,0,0,0,1,1,1
520.727112208,0,0,0,0,0,1,1,1
520.727150458,0,0,1,0,0,1,1,1
520.728436583,0,0,0,0,0,1,1,1
520.728441625,0,0,0,1,0,1,1,1
520.728599625,0,0,0,0,0,1,1,1
520.728605625,0,0,0,0,1,1,1,1
520.728701250,0,0,0,0,0,1,1,1
520.728707292,0,0,0,0,1,1,1,1
520.728729417,0,0,0,0,0,1,1,1
520.728758625,0,1,0,0,0,1,1,1
520.728860250,0,0,0,0,0,1,1,1
520.728898500,0,0,1,0,0,1,1,1
520.730184667,0,0,0,0,0,1,1,1
520.730189708,0,0,0,1,0,1,1,1
520.730345708,0,0,0,0,0,1,1,1
520.730351708,0,0,0,0,1,1,1,1
520.730447333,0,0,0,0,0,1,1,1
520.730453375,0,0,0,0,1,1,1,1
520.730475500,0,0,0,0,0,1,1,1
520.730504708,0,1,0,0,0,1,1,1
520.730606333,0,0,0,0,0,1,1,1
520.730644583,0,0,1,0,0,1,1,1
520.731930750,0,0,0,0,0,1,1,1
520.731935750,0,0,0,1,0,1,1,1
520.732093750,0,0,0,0,0,1,1,1
520.732099792,0,0,0,0,1,1,1,1
520.732195375,0,0,0,0,0,1,1,1
520.732201417,0,0,0,0,1,1,1,1
520.732223583,0,0,0,0,0,1,1,1
520.732252750,0,1,0,0,0,1,1,1
520.732354417,0,0,0,0,0,1,1,1
520.732392625,0,0,1,0,0,1,1,1
520.733678792,0,0,0,0,0,1,1,1
520.733683833,0,0,0,1,0,1,1,1
520.733839792,0,0,0,0,0,1,1,1
520.733845833,0,0,0,0,1,1,1,1
520.733941458,0,0,0,0,0,1,1,1
520.733947500,0,0,0,0,1,1,1,1
520.733969625,0,0,0,0,0,1,1,1
520.733998792,0,1,0,0,0,1,1,1
520.734100458,0,0,0,0,0,1,1,1
520.734138708,0,0,1,0,0,1,1,1
520.735424875,0,0,0,0,0,1,1,1
520.735429875,0,0,0,1,0,1,1,1
520.735587875,0,0,0,0,0,1,1,1
520.735593917,0,0,0,0,1,1,1,1
520.735689542,0,0,0,0,0,1,1,1
520.735695583,0,0,0,0,1,1,1,1
520.735717708,0,0,0,0,0,1,1,1
520.735746917,0,1,0,0,0,1,1,1
520.735848542,0,0,0,0,0,1,1,1
520.735886792,0,0,1,0,0,1,1,1
520.737172958,0,0,0,0,0,1,1,1
520.737178000,0,0,0,1,0,1,1,1
520.737333958,0,0,0,0,0,1,1,1
520.737340000,0,0,0,0,1,1,1,1
520.737435625,0,0,0,0,0,1,1,1
520.737441667,0,0,0,0,1,1,1,1
520.737463792,0,0,0,0,0,1,1,1
520.737492958,0,1,0,0,0,1,1,1
520.737594625,0,0,0,0,0,1,1,1
520.737632875,0,0,1,0,0,1,1,1
520.738919042,0,0,0,0,0,1,1,1
520.738924083,0,0,0,1,0,1,1,1
520.739082083,0,0,0,0,0,1,1,1
520.739088125,0,0,0,0,1,1,1,1
520.739183708,0,0,0,0,0,1,1,1
520.739189750,0,0,0,0,1,1,1,1
520.739211917,0,0,0,0,0,1,1,1
520.739241083,0,1,0,0,0,1,1,1
520.739342708,0,0,0,0,0,1,1,1
520.739380958,0,0,1,0,0,1,1,1
520.740667125,0,0,0,0,0,1,1,1
520.740672167,0,0,0,1,0,1,1,1
520.740828167,0,0,0,0,0,1,1,1
520.740834208,0,0,0,0,1,1,1,1
520.740929792,0,0,0,0,0,1,1,1
520.740935833,0,0,0,0,1,1,1,1
520.740957958,0,0,0,0,0,1,1,1
520.740987167,0,1,0,0,0,1,1,1
520.741088792,0,0,0,0,0,1,1,1
520.741127042,0,0,1,0,0,1,1,1
520.742413208,0,0,0,0,0,1,1,1
520.742418250,0,0,0,1,0,1,1,1
520.742576250,0,0,0,0,0,1,1,1
520.742582292,0,0,0,0,1,1,1,1
520.742677917,0,0,0,0,0,1,1,1
520.742683958,0,0,0,0,1,1,1,1
520.742706083,0,0,0,0,0,1,1,1
520.742735292,0,1,0,0,0,1,1,1
520.742836917,0,0,0,0,0,1,1,1
520.742875167,0,0,1,0,0,1,1,1
520.744161375,0,0,0,0,0,1,1,1
520.744166417,0,0,0,1,0,1,1,1
520.744322417,0,0,0,0,0,1,1,1
520.744328458,0,0,0,0,1,1,1,1
520.744424083,0,0,0,0,0,1,1,1
520.744430125,0,0,0,0,1,1,1,1
520.744452250,0,0,0,0,0,1,1,1
520.744481417,0,1,0,0,0,1,1,1
520.744583083,0,0,0,0,0,1,1,1
520.744621333,0,0,1,0,0,1,1,1
520.745907542,0,0,0,0,0,1,1,1
520.745912583,0,0,0,1,0,1,1,1
520.746070625,0,0,0,0,0,1,1,1
520.746076625,0,0,0,0,1,1,1,1
520.746172250,0,0,0,0,0,1,1,1
520.746178292,0,0,0,0,1,1,1,1
520.746200417,0,0,0,0,0,1,1,1
520.746229625,0,1,0,0,0,1,1,1
520.746331292,0,0,0,0,0,1,1,1
520.746369500,0,0,1,0,0,1,1,1
520.747655750,0,0,0,0,0,1,1,1
520.747660792,0,0,0,1,0,1,1,1
520.747816792,0,0,0,0,0,1,1,1
520.747822833,0,0,0,0,1,1,1,1
520.747918417,0,0,0,0,0,1,1,1
520.747924458,0,0,0,0,1,1,1,1
520.747946625,0,0,0,0,0,1,1,1
520.747975792,0,1,0,0,0,1,1,1
520.748077458,0,0,0,0,0,1,1,1
520.748115708,0,0,1,0,0,1,1,1
520.749401958,0,0,0,0,0,1,1,1
520.749406958,0,0,0,1,0,1,1,1
520.749565000,0,0,0,0,0,1,1,1
520.749571042,0,0,0,0,1,1,1,1
520.749666625,0,0,0,0,0,1,1,1
520.749672667,0,0,0,0,1,1,1,1
520.749694833,0,0,0,0,0,1,1,1
520.749724000,0,1,0,0,0,1,1,1
520.749825667,0,0,0,0,0,1,1,1
520.749863917,0,0,1,0,0,1,1,1
520.751150083,0,0,0,0,0,1,1,1
520.751155125,0,0,0,1,0,1,1,1
520.751313125,0,0,0,0,0,1,1,1
520.751319167,0,0,0,0,1,1,1,1
520.751414750,0,0,0,0,0,1,1,1
520.751420792,0,0,0,0,1,1,1,1
520.751442958,0,0,0,0,0,1,1,1
520.751472125,0,1,0,0,0,1,1,1
520.751573792,0,0,0,0,0,1,1,1
520.751612000,0,0,1,0,0,1,1,1
520.752898208,0,0,0,0,0,1,1,1
520.752903250,0,0,0,1,0,1,1,1
520.753026042,0,0,0,0,0,1,1,1
520.753032042,0,0,0,0,1,1,1,1
520.753127667,0,0,0,0,0,1,1,1
520.753133708,0,0,0,0,1,1,1,1
520.753155833,0,0,0,0,0,1,1,1
520.753185042,0,1,0,0,0,1,1,1
520.753286667,0,0,0,0,0,1,1,1
520.753324917,0,0,1,0,0,1,1,1
520.754611083,0,0,0,0,0,1,1,1
520.754616125,0,0,0,1,0,1,1,1
520.754772083,0,0,0,0,0,1,1,1
520.754778125,0,0,0,0,1,1,1,1
520.754873750,0,0,0,0,0,1,1,1
520.754879792,0,0,0,0,1,1,1,1
520.754901917,0,0,0,0,0,1,1,1
520.754931125,0,1,0,0,0,1,1,1
520.755032750,0,0,0,0,0,1,1,1
520.755071000,0,0,1,0,0,1,1,1
520.756357208,0,0,0,0,0,1,1,1
520.756362250,0,0,0,1,0,1,1,1
520.756520250,0,0,0,0,0,1,1,1
520.756526250,0,0,0,0,1,1,1,1
520.756621875,0,0,0,0,0,1,1,1
520.756627917,0,0,0,0,1,1,1,1
520.756650042,0,0,0,0,0,1,1,1
520.756679250,0,1,0,0,0,1,1,1
520.756780875,0,0,0,0,0,1,1,1
520.756819125,0,0,1,0,0,1,1,1
520.758105250,0,0,0,0,0,1,1,1
520.758110292,0,0,0,1,0,1,1,1
520.758266292,0,0,0,0,0,1,1,1
520.758272333,0,0,0,0,1,1,1,1
520.758367917,0,0,0,0,0,1,1,1
520.758373958,0,0,0,0,1,1,1,1
520.758396125,0,0,0,0,0,1,1,1
520.758425292,0,1,0,0,0,1,1,1
520.758526958,0,0,0,0,0,1,1,1
520.758565208,0,0,1,0,0,1,1,1
520.759851333,0,0,0,0,0,1,1,1
520.759856375,0,0,0,1,0,1,1,1
520.760014375,0,0,0,0,0,1,1,1
520.760020417,0,0,0,0,1,1,1,1
520.760116042,0,0,0,0,0,1,1,1
520.760122083,0,0,0,0,1,1,1,1
520.760144208,0,0,0,0,0,1,1,1
520.760173417,0,1,0,0,0,1,1,1
520.760275042,0,0,0,0,0,1,1,1
520.760313292,0,0,1,0,0,1,1,1
520.761599458,0,0,0,0,0,1,1,1
520.761604500,0,0,0,1,0,1,1,1
520.761760458,0,0,0,0,0,1,1,1
520.761766500,0,0,0,0,1,1,1,1
520.761862125,0,0,0,0,0,1,1,1
520.761868167,0,0,0,0,1,1,1,1
520.761890292,0,0,0,0,0,1,1,1
520.761919500,0,1,0,0,0,1,1,1
520.762021125,0,0,0,0,0,1,1,1
520.762059375,0,0,1,0,0,1,1,1
520.763345583,0,0,0,0,0,1,1,1
520.763350625,0,0,0,1,0,1,1,1
520.763508625,0,0,0,0,0,1,1,1
520.763514667,0,0,0,0,1,1,1,1
520.763610292,0,0,0,0,0,1,1,1
520.763616292,0,0,0,0,1,1,1,1
520.763638458,0,0,0,0,0,1,1,1
520.763667625,0,1,0,0,0,1,1,1
520.763769292,0,0,0,0,0,1,1,1
520.763807542,0,0,1,0,0,1,1,1
520.765093708,0,0,0,0,0,1,1,1
520.765098750,0,0,0,1,0,1,1,1
520.765254750,0,0,0,0,0,1,1,1
520.765260792,0,0,0,0,1,1,1,1
520.765356375,0,0,0,0,0,1,1,1
520.765362417,0,0,0,0,1,1,1,1
520.765384583,0,0,0,0,0,1,1,1
520.765413750,0,1,0,0,0,1,1,1
520.765515417,0,0,0,0,0,1,1,1
520.765553667,0,0,1,0,0,1,1,1
520.766839875,0,0,0,0,0,1,1,1
520.766844917,0,0,0,1,0,1,1,1
520.767002917,0,0,0,0,0,1,1,1
520.767008958,0,0,0,0,1,1,1,1
520.767104583,0,0,0,0,0,1,1,1
520.767110625,0,0,0,0,1,1,1,1
520.767132750,0,0,0,0,0,1,1,1
520.767161958,0,1,0,0,0,1,1,1
520.767263583,0,0,0,0,0,1,1,1
520.767301833,0,0,1,0,0,1,1,1
520.768588083,0,0,0,0,0,1,1,1
520.768593083,0,0,0,1,0,1,1,1
520.768749083,0,0,0,0,0,1,1,1
520.768755125,0,0,0,0,1,1,1,1
520.768850750,0,0,0,0,0,1,1,1
520.768856792,0,0,0,0,1,1,1,1
520.768878917,0,0,0,0,0,1,1,1
520.768908125,0,1,0,0,0,1,1,1
520.769009750,0,0,0,0,0,1,1,1
520.769048000,0,0,1,0,0,1,1,1
520.770334167,0,0,0,0,0,1,1,1
520.770339167,0,0,0,1,0,1,1,1
520.770497167,0,0,0,0,0,1,1,1
520.770503208,0,0,0,0,1,1,1,1
520.770598792,0,0,0,0,0,1,1,1
520.770604833,0,0,0,0,1,1,1,1
520.770627000,0,0,0,0,0,1,1,1
520.770656167,0,1,0,0,0,1,1,1
520.770757833,0,0,0,0,0,1,1,1
520.770796042,0,0,1,0,0,1,1,1
520.772082125,0,0,0,0,0,1,1,1
520.772087167,0,0,0,1,0,1,1,1
520.772243167,0,0,0,0,0,1,1,1
520.772249208,0,0,0,0,1,1,1,1
520.772344792,0,0,0,0,0,1,1,1
520.772350833,0,0,0,0,1,1,1,1
520.772372958,0,0,0,0,0,1,1,1
520.772402167,0,1,0,0,0,1,1,1
520.772503792,0,0,0,0,0,1,1,1
520.772542042,0,0,1,0,0,1,1,1
520.773828167,0,0,0,0,0,1,1,1
520.773833208,0,0,0,1,0,1,1,1
520.773991208,0,0,0,0,0,1,1,1
520.773997250,0,0,0,0,1,1,1,1
520.774092833,0,0,0,0,0,1,1,1
520.774098875,0,0,0,0,1,1,1,1
520.774121000,0,0,0,0,0,1,1,1
520.774150208,0,1,0,0,0,1,1,1
520.774251833,0,0,0,0,0,1,1,1
520.774290083,0,0,1,0,0,1,1,1
520.775576208,0,0,0,0,0,1,1,1
520.775581250,0,0,0,1,0,1,1,1
520.775737208,0,0,0,0,0,1,1,1
520.775743250,0,0,0,0,1,1,1,1
520.775838875,0,0,0,0,0,1,1,1
520.775844917,0,0,0,0,1,1,1,1
520.775867042,0,0,0,0,0,1,1,1
520.775896250,0,1,0,0,0,1,1,1
520.775997875,0,0,0,0,0,1,1,1
520.776036125,0,0,1,0,0,1,1,1
520.777322250,0,0,0,0,0,1,1,1
520.777327292,0,0,0,1,0,1,1,1
520.777485292,0,0,0,0,0,1,1,1
520.777491333,0,0,0,0,1,1,1,1
520.777586958,0,0,0,0,0,1,1,1
520.777593000,0,0,0,0,1,1,1,1
520.777615125,0,0,0,0,0,1,1,1
520.777644292,0,1,0,0,0,1,1,1
520.777745958,0,0,0,0,0,1,1,1
520.777784208,0,0,1,0,0,1,1,1
520.779070333,0,0,0,0,0,1,1,1
520.779075375,0,0,0,1,0,1,1,1
520.779231375,0,0,0,0,0,1,1,1
520.779237375,0,0,0,0,1,1,1,1
520.779333000,0,0,0,0,0,1,1,1
520.779339042,0,0,0,0,1,1,1,1
520.779361167,0,0,0,0,0,1,1,1
520.779390375,0,1,0,0,0,1,1,1
520.779492000,0,0,0,0,0,1,1,1
520.779530250,0,0,1,0,0,1,1,1
520.780816417,0,0,0,0,0,1,1,1
520.780821458,0,0,0,1,0,1,1,1
520.780979458,0,0,0,0,0,1,1,1
520.780985500,0,0,0,0,1,1,1,1
520.781081083,0,0,0,0,0,1,1,1
520.781087125,0,0,0,0,1,1,1,1
520.781109250,0,0,0,0,0,1,1,1
520.781138458,0,1,0,0,0,1,1,1
520.781240083,0,0,0,0,0,1,1,1
520.781278333,0,0,1,0,0,1,1,1
520.782564458,0,0,0,0,0,1,1,1
520.782569458,0,0,0,1,0,1,1,1
520.782725458,0,0,0,0,0,1,1,1
520.782731500,0,0,0,0,1,1,1,1
520.782827083,0,0,0,0,0,1,1,1
520.782833125,0,0,0,0,1,1,1,1
520.782855292,0,0,0,0,0,1,1,1
520.782884458,0,1,0,0,0,1,1,1
520.782986125,0,0,0,0,0,1,1,1
520.783024375,0,0,1,0,0,1,1,1
520.784310542,0,0,0,0,0,1,1,1
520.784315583,0,0,0,1,0,1,1,1
520.784473583,0,0,0,0,0,1,1,1
520.784479625,0,0,0,0,1,1,1,1
520.784575250,0,0,0,0,0,1,1,1
520.784581292,0,0,0,0,1,1,1,1
520.784603417,0,0,0,0,0,1,1,1
520.784632625,0,1,0,0,0,1,1,1
520.784734250,0,0,0,0,0,1,1,1
520.784772500,0,0,1,0,0,1,1,1
520.786058667,0,0,0,0,0,1,1,1
520.786063708,0,0,0,1,0,1,1,1
520.786219708,0,0,0,0,0,1,1,1
520.786225750,0,0,0,0,1,1,1,1
520.786321333,0,0,0,0,0,1,1,1
520.786327375,0,0,0,0,1,1,1,1
520.786349542,0,0,0,0,0,1,1,1
520.786378708,0,1,0,0,0,1,1,1
520.786480375,0,0,0,0,0,1,1,1
520.786518583,0,0,1,0,0,1,1,1
520.787804792,0,0,0,0,0,1,1,1
520.787809833,0,0,0,1,0,1,1,1
520.787967875,0,0,0,0,0,1,1,1
520.787973917,0,0,0,0,1,1,1,1
520.788069500,0,0,0,0,0,1,1,1
520.788075542,0,0,0,0,1,1,1,1
520.788097667,0,0,0,0,0,1,1,1
520.788126875,0,1,0,0,0,1,1,1
520.788228542,0,0,0,0,0,1,1,1
520.788266750,0,0,1,0,0,1,1,1
520.789553000,0,0,0,0,0,1,1,1
520.789558000,0,0,0,1,0,1,1,1
